customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,phone_service,multiple_lines,online_security,online_backup,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
CUST-02275,30,74.64,2234.28,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,0
CUST-02276,7,71.81,511.6,One year,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,1
CUST-02277,35,84.85,2981.49,One year,DSL,Mailed check,0,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,0
CUST-02278,55,41.79,2298.58,One year,No,Credit card,0,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02279,14,106.17,1497.23,Month-to-month,No,Electronic check,1,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-02280,10,49.56,479.42,Two year,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,0
CUST-02281,16,88.8,1451.96,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0
CUST-02282,54,19.64,1080.41,Month-to-month,No,Bank transfer,0,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02283,70,56.01,3893.8,Two year,Fiber optic,Bank transfer,1,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,0
CUST-02284,44,53.87,2348.78,One year,DSL,Electronic check,0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,1
CUST-02285,45,73.44,3283.86,Two year,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,Yes,No,No,No,No,0
CUST-02286,56,25.42,1437.08,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,No,No,No,Yes,No,1
CUST-02287,57,98.59,5593.94,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,No,No,Yes,No,No,1
CUST-02288,21,40.21,837.79,Two year,No,Bank transfer,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02289,68,87.06,5929.17,Month-to-month,Fiber optic,Electronic check,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0
CUST-02290,50,99.93,4995.18,Two year,DSL,Mailed check,0,No,No,Yes,No,No,Yes,No,No,No,No,0
CUST-02291,33,75.31,2490.41,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,0
CUST-02292,7,93.57,633.67,One year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,1
CUST-02293,70,85.51,5997.6,Month-to-month,DSL,Bank transfer,0,No,No,Yes,Yes,No,No,No,Yes,No,Yes,1
CUST-02294,15,54.26,801.64,One year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,0
CUST-02295,32,100.5,3209.51,Two year,No,Bank transfer,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02296,20,48.06,965.95,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,1
CUST-02297,15,76.26,1145.96,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,0
CUST-02298,48,94.03,4513.92,Month-to-month,DSL,Bank transfer,0,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,1
CUST-02299,71,56.65,4007.14,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,0
CUST-02300,21,48.88,1020.49,Two year,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,0
CUST-02301,42,64.85,2723.74,Two year,DSL,Mailed check,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
CUST-02302,26,101.43,2609.68,Two year,Fiber optic,Electronic check,0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0
CUST-02303,14,112.85,1570.65,One year,DSL,Credit card,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1
CUST-02304,57,73.6,4202.95,One year,DSL,Electronic check,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,0
CUST-02305,37,85.47,3136.84,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,No,No phone service,Yes,Yes,No,No,No,Yes,1
CUST-02306,58,110.13,6410.67,One year,DSL,Mailed check,0,No,Yes,Yes,No,No,No,Yes,No,No,No,0
CUST-02307,21,28.05,614.44,One year,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02308,69,41.67,2850.33,Two year,DSL,Bank transfer,0,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,0
CUST-02309,3,90.31,298.08,Two year,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,No,No,No,No,Yes,No,0
CUST-02310,37,102.02,3771.87,Two year,Fiber optic,Credit card,0,Yes,No,Yes,No,No,Yes,No,Yes,No,No,1
CUST-02311,49,105.42,5173.95,Two year,Fiber optic,Credit card,0,No,No,No,No phone service,Yes,No,Yes,Yes,No,Yes,0
CUST-02312,19,60.34,1136.53,Two year,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,1
CUST-02313,12,27.11,343.78,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,1
CUST-02314,61,62.65,3829.77,Two year,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,0
CUST-02315,41,41.53,1686.45,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,0
CUST-02316,33,47.7,1550.8,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,No,No,No,No,No,Yes,Yes,1
CUST-02317,50,96.77,4809.29,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,0
CUST-02318,68,25.7,1751.36,One year,Fiber optic,Credit card,0,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,0
CUST-02319,71,102.41,7282.56,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,No,No,Yes,No,Yes,0
CUST-02320,33,61.62,2046.48,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,1
CUST-02321,24,78.8,1888.84,One year,No,Electronic check,0,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02322,61,27.14,1632.4,Two year,Fiber optic,Bank transfer,0,No,Yes,Yes,No,No,No,Yes,No,No,No,0
CUST-02323,61,52.41,3183.37,Two year,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,Yes,No,No,Yes,No,0
CUST-02324,28,27.15,783.25,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,0
CUST-02325,58,116.08,6722.95,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,No,Yes,No,Yes,Yes,1
CUST-02326,43,100.34,4317.49,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1
CUST-02327,41,64.88,2638.57,Month-to-month,No,Credit card,0,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02328,39,40.81,1598.32,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,1
CUST-02329,49,113.21,5538.14,Two year,Fiber optic,Electronic check,1,No,No,Yes,Yes,No,No,No,Yes,No,Yes,0
CUST-02330,17,53.15,924.48,One year,DSL,Electronic check,0,No,No,No,No phone service,Yes,Yes,Yes,No,No,Yes,0
CUST-02331,70,34.42,2424.87,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,1
CUST-02332,70,75.44,5270.89,Month-to-month,No,Electronic check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02333,65,114.26,7424.37,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,1
CUST-02334,5,18.39,80.93,Month-to-month,DSL,Mailed check,1,Yes,Yes,No,No phone service,No,Yes,Yes,Yes,Yes,No,1
CUST-02335,2,42.29,56.19,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0
CUST-02336,22,113.72,2484.69,Two year,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1
CUST-02337,57,35.45,2024.61,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,1
CUST-02338,66,29.55,1956.81,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No phone service,Yes,Yes,No,No,No,No,1
CUST-02339,16,76.16,1221.53,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,1
CUST-02340,51,105.91,5395.38,One year,DSL,Mailed check,0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,0
CUST-02341,39,66.67,2618.79,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,No,No,Yes,No,No,0
CUST-02342,40,119.45,4779.27,Month-to-month,DSL,Bank transfer,1,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1
CUST-02343,38,87.28,3330.71,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No phone service,No,Yes,Yes,No,Yes,No,1
CUST-02344,60,25.56,1498.12,One year,Fiber optic,Bank transfer,0,No,No,Yes,No,No,Yes,No,No,No,Yes,0
CUST-02345,59,119.27,6958.48,Month-to-month,No,Mailed check,0,No,Yes,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02346,10,59.61,601.78,Month-to-month,No,Mailed check,1,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02347,64,47.32,2999.98,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,1
CUST-02348,63,74.9,4714.45,Month-to-month,Fiber optic,Electronic check,1,Yes,No,Yes,No,No,Yes,Yes,No,No,No,0
CUST-02349,49,49.04,2396.92,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,0
CUST-02350,64,26.82,1748.23,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,0
CUST-02351,32,18.15,588.8,Month-to-month,No,Bank transfer,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02352,7,63.86,450.34,Month-to-month,No,Credit card,1,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-02353,21,103.36,2187.3,Month-to-month,No,Mailed check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02354,20,76.38,1534.97,Month-to-month,DSL,Mailed check,0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,0
CUST-02355,26,119.92,3108.77,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,No,No,No,No,No,0
CUST-02356,68,47.26,3235.11,Two year,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,0
CUST-02357,15,46.61,676.95,One year,Fiber optic,Bank transfer,0,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,0
CUST-02358,14,34.29,486.52,Two year,Fiber optic,Bank transfer,0,No,No,Yes,No,No,No,Yes,No,No,Yes,0
CUST-02359,27,34.73,906.76,Two year,Fiber optic,Mailed check,1,No,Yes,No,No phone service,No,Yes,No,Yes,No,Yes,0
CUST-02360,40,47.09,1887.68,Two year,Fiber optic,Credit card,1,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,1
CUST-02361,58,98.87,5738.32,One year,DSL,Bank transfer,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,0
CUST-02362,28,110.39,3124.45,One year,DSL,Electronic check,0,No,Yes,Yes,No,No,No,No,No,Yes,Yes,1
CUST-02363,26,117.46,3022.66,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,0
CUST-02364,63,41.69,2614.45,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0
CUST-02365,66,107.89,7137.19,One year,DSL,Electronic check,0,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,0
CUST-02366,25,51.48,1293.71,Two year,DSL,Credit card,0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,0
CUST-02367,3,29.51,92.14,Month-to-month,Fiber optic,Electronic check,1,No,No,No,No phone service,No,Yes,Yes,Yes,No,Yes,1
CUST-02368,72,106.74,7666.16,One year,No,Mailed check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02369,44,82.88,3634.9,Month-to-month,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-02370,42,34.8,1486.5,Month-to-month,DSL,Mailed check,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,0
CUST-02371,6,61.84,370.01,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0
CUST-02372,39,47.3,1852.21,Month-to-month,DSL,Credit card,0,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,0
CUST-02373,52,93.15,4841.5,Month-to-month,No,Mailed check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02374,23,64.25,1454.09,One year,Fiber optic,Electronic check,1,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-02375,50,118.91,5964.18,Two year,DSL,Bank transfer,0,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,0
CUST-02376,43,23.58,1024.0,Two year,No,Electronic check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02377,19,54.21,1076.1,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,1
CUST-02378,69,67.15,4613.04,Two year,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02379,51,69.32,3551.77,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,Yes,No,No,No,No,0
CUST-02380,11,50.23,526.3,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,0
CUST-02381,12,92.38,1111.71,One year,Fiber optic,Mailed check,0,No,No,Yes,No,No,No,Yes,Yes,Yes,No,0
CUST-02382,8,107.22,877.29,Month-to-month,No,Electronic check,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-02383,24,113.75,2688.56,Month-to-month,No,Bank transfer,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02384,41,100.12,4100.82,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,0
CUST-02385,36,104.76,3760.1,One year,DSL,Credit card,0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,0
CUST-02386,72,74.16,5325.48,Month-to-month,Fiber optic,Bank transfer,1,No,No,Yes,Yes,No,No,No,Yes,No,No,0
CUST-02387,55,102.24,5630.9,One year,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02388,9,48.96,463.05,One year,Fiber optic,Credit card,0,No,No,Yes,No,No,No,No,No,No,Yes,1
CUST-02389,47,58.64,2753.41,One year,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,Yes,No,Yes,No,No,0
CUST-02390,15,50.33,759.06,Two year,Fiber optic,Mailed check,0,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,0
CUST-02391,48,65.67,3154.45,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No,No,No,Yes,Yes,1
CUST-02392,42,47.13,1979.5,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,1
CUST-02393,60,116.08,6943.01,Month-to-month,Fiber optic,Mailed check,1,Yes,No,Yes,No,Yes,Yes,No,No,No,No,1
CUST-02394,70,49.91,3515.87,Month-to-month,No,Electronic check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02395,12,28.0,341.9,One year,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,0
CUST-02396,2,71.74,151.38,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,1
CUST-02397,7,23.82,150.61,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,1
CUST-02398,3,29.28,78.66,One year,DSL,Electronic check,1,No,No,Yes,No,Yes,Yes,No,No,No,Yes,0
CUST-02399,3,40.38,117.62,One year,No,Mailed check,0,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-02400,27,65.36,1734.04,One year,DSL,Credit card,0,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0
CUST-02401,40,62.19,2453.84,Two year,No,Electronic check,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-02402,33,99.57,3273.8,One year,Fiber optic,Electronic check,0,No,Yes,No,No phone service,No,No,Yes,Yes,Yes,No,0
CUST-02403,1,93.43,103.88,One year,No,Credit card,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-02404,8,61.48,478.78,Month-to-month,No,Electronic check,0,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-02405,32,52.04,1644.9,Two year,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,0
CUST-02406,48,50.28,2397.15,One year,No,Credit card,1,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02407,4,96.95,378.69,Month-to-month,DSL,Credit card,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,0
CUST-02408,70,23.31,1624.62,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,1
CUST-02409,19,19.31,410.2,One year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,0
CUST-02410,32,99.15,3193.89,Two year,DSL,Electronic check,0,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-02411,9,66.67,620.53,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,Yes,No,No,No,No,1
CUST-02412,12,31.35,399.57,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,1
CUST-02413,11,42.03,442.35,Two year,No,Electronic check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02414,46,113.12,5179.07,Two year,DSL,Bank transfer,0,No,Yes,No,No phone service,No,No,Yes,No,No,Yes,0
CUST-02415,16,105.67,1668.58,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,0
CUST-02416,1,90.4,117.09,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,1
CUST-02417,63,67.19,4222.03,One year,Fiber optic,Electronic check,0,No,No,Yes,No,No,Yes,No,No,No,No,0
CUST-02418,21,71.07,1467.44,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0
CUST-02419,30,117.47,3515.48,Two year,Fiber optic,Mailed check,0,No,Yes,Yes,No,Yes,No,No,No,No,No,0
CUST-02420,13,116.51,1509.86,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,1
CUST-02421,34,39.96,1364.01,Month-to-month,DSL,Credit card,0,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,0
CUST-02422,4,100.73,407.94,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,1
CUST-02423,28,38.12,1050.8,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,No,No,No,Yes,No,No,No,1
CUST-02424,59,39.78,2360.73,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,0
CUST-02425,27,86.96,2335.14,Month-to-month,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02426,69,59.31,4089.26,One year,DSL,Bank transfer,0,No,No,Yes,Yes,No,No,No,No,No,Yes,1
CUST-02427,25,113.02,2839.24,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,0
CUST-02428,3,27.08,68.4,Two year,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,1
CUST-02429,68,70.18,4760.85,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,0
CUST-02430,25,111.69,2804.08,One year,DSL,Mailed check,0,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,1
CUST-02431,20,110.22,2187.25,Month-to-month,DSL,Credit card,0,No,No,Yes,No,No,Yes,No,Yes,Yes,No,1
CUST-02432,34,33.97,1147.28,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0
CUST-02433,26,55.4,1451.51,One year,Fiber optic,Mailed check,0,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,0
CUST-02434,5,81.15,446.83,One year,DSL,Electronic check,1,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,0
CUST-02435,61,34.26,2101.97,One year,Fiber optic,Mailed check,0,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,0
CUST-02436,9,116.74,1060.11,One year,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,1
CUST-02437,50,111.3,5575.62,One year,Fiber optic,Bank transfer,0,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0
CUST-02438,6,35.03,188.72,Month-to-month,DSL,Credit card,1,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,0
CUST-02439,60,30.36,1823.91,Two year,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,0
CUST-02440,44,26.71,1174.64,One year,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,0
CUST-02441,11,110.76,1224.79,Two year,No,Electronic check,0,No,Yes,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-02442,66,37.75,2493.83,Two year,DSL,Bank transfer,1,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0
CUST-02443,47,60.46,2849.21,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0
CUST-02444,3,63.78,185.11,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No,No,No,No,Yes,1
CUST-02445,30,79.1,2374.17,One year,DSL,Electronic check,0,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,0
CUST-02446,21,25.32,507.16,One year,No,Electronic check,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-02447,28,41.13,1145.24,One year,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,No,No,No,No,Yes,1
CUST-02448,62,113.01,7034.44,One year,Fiber optic,Credit card,1,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,0
CUST-02449,33,110.66,3658.16,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,No,No,No,No,No,0
CUST-02450,35,97.69,3418.73,Month-to-month,DSL,Electronic check,0,No,No,Yes,Yes,No,Yes,No,No,No,Yes,1
CUST-02451,52,19.98,1076.88,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,1
CUST-02452,34,51.35,1718.68,One year,DSL,Electronic check,0,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0
CUST-02453,41,82.05,3341.86,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,1
CUST-02454,51,46.07,2383.82,Month-to-month,Fiber optic,Mailed check,1,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,1
CUST-02455,47,110.78,5207.58,One year,Fiber optic,Electronic check,0,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,1
CUST-02456,58,82.66,4789.43,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0
CUST-02457,57,25.33,1419.83,Month-to-month,DSL,Electronic check,0,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,0
CUST-02458,23,110.72,2555.51,One year,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,1
CUST-02459,48,115.69,5564.01,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No phone service,No,No,No,Yes,Yes,No,0
CUST-02460,22,25.93,548.57,One year,DSL,Electronic check,0,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,0
CUST-02461,17,72.3,1226.29,Two year,DSL,Mailed check,0,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,0
